MonthsInService,MonthlyMinutes,BlockedCalls,DroppedCalls,CustomerCareCalls,RetentionCalls,IncomeGroup,CreditRating,CurrentEquipmentDays,HandsetRefurbished,Churn
9,220.0,6.3,18.7,0.0,0,1,3,283.0,0,1
19,193.0,3.3,1.7,0.0,0,4,2,568.0,0,0
14,205.0,0.3,2.0,0.0,0,5,1,429.0,0,0
43,242.0,2.0,0.0,0.0,0,7,0,527.0,0,0
18,924.0,0.3,3.3,0.0,0,1,3,536.0,0,0
12,396.0,6.0,4.3,0.3,0,1,2,362.0,0,0
30,188.0,2.0,2.3,0.0,0,6,0,485.0,1,1
25,491.0,5.7,4.0,1.3,0,9,0,770.0,0,0
21,438.0,2.7,1.7,0.0,0,7,1,3.0,0,0
15,80.0,0.7,0.0,0.0,0,0,0,453.0,1,0
14,10.0,0.0,0.0,0.0,0,9,1,419.0,0,0
28,2070.0,1.3,14.3,0.7,0,6,1,80.0,0,0
14,1351.0,7.0,3.7,1.7,0,5,6,408.0,0,1
10,94.0,4.0,2.7,0.0,1,6,2,83.0,1,1
7,4.0,0.0,0.0,0.0,0,6,1,205.0,0,0
25,1870.0,10.7,13.0,0.7,0,7,0,172.0,0,0
11,613.0,4.3,10.0,0.0,0,6,1,314.0,0,1
19,742.0,0.3,13.3,2.3,0,0,4,575.0,0,0
17,432.0,17.0,6.3,2.0,0,6,1,302.0,0,0
11,1000.0,24.7,21.7,8.3,0,0,1,110.0,1,1
22,1168.0,1.3,19.0,0.0,0,0,1,45.0,0,0
11,396.0,2.0,8.0,13.7,0,0,3,277.0,0,0
24,1509.0,2.3,8.0,2.0,0,8,2,302.0,0,0
19,1560.0,2.0,2.0,0.0,0,7,4,573.0,0,0
12,237.0,0.0,0.0,0.0,0,7,1,341.0,0,0
21,264.0,1.0,3.7,1.7,0,0,4,55.0,0,0
36,1236.0,8.0,7.3,4.7,0,0,0,255.0,0,0
33,598.0,0.7,0.7,0.0,0,4,0,117.0,0,0
6,548.0,1.3,8.0,0.0,0,4,6,191.0,0,0
13,7.0,0.0,0.0,0.0,0,0,0,381.0,0,1
21,230.0,1.0,2.3,1.3,0,1,4,470.0,0,1
33,963.0,10.0,5.0,0.0,0,9,0,346.0,0,0
25,1194.0,46.3,9.7,11.3,1,0,3,431.0,0,0
21,143.0,1.7,1.0,0.0,0,1,2,626.0,0,1
9,228.0,2.3,0.7,2.7,0,0,2,274.0,0,0
17,410.0,2.3,2.7,0.3,0,5,4,492.0,0,1
6,592.0,1.7,0.7,0.7,0,0,1,182.0,0,0
31,6.0,0.0,0.0,0.0,0,3,0,543.0,1,0
24,302.0,0.0,6.0,0.0,0,6,1,718.0,0,1
33,1247.0,1.7,15.0,1.0,0,5,1,294.0,0,1
7,1458.0,1.3,17.0,0.0,0,0,4,158.0,1,0
14,792.0,0.0,5.3,0.7,0,0,1,253.0,0,1
11,537.0,2.0,1.7,0.0,0,7,2,313.0,0,1
14,494.0,28.0,11.0,0.0,0,4,5,403.0,0,1
7,62.0,1.0,1.3,0.0,0,4,1,212.0,0,0
25,69.0,0.0,1.7,0.0,0,9,0,770.0,0,1
24,378.0,1.0,2.0,0.0,0,5,0,722.0,0,1
11,680.0,4.0,7.3,3.7,0,1,4,333.0,0,0
18,1260.0,28.0,5.7,5.3,0,0,4,35.0,1,0
11,189.0,0.0,0.3,0.3,0,3,1,335.0,0,0
11,49.0,0.3,1.0,0.0,0,7,1,326.0,0,1
14,264.0,0.0,0.0,0.0,0,9,1,423.0,0,0
33,92.0,0.0,0.3,0.0,0,8,0,499.0,1,0
18,190.0,0.3,0.7,0.3,0,9,1,542.0,0,0
20,245.0,1.7,1.3,0.0,0,7,1,585.0,0,0
17,1296.0,0.3,24.7,1.3,0,8,2,48.0,0,0
31,0.0,0.0,0.0,0.0,0,0,0,559.0,0,1
28,319.0,2.0,5.7,0.0,0,4,0,473.0,0,1
11,838.0,30.7,10.3,6.7,0,0,2,321.0,0,1
12,730.0,0.3,3.3,0.0,0,6,4,341.0,0,0
33,404.0,0.0,3.7,4.0,0,0,0,637.0,1,0
15,339.0,0.0,3.7,0.0,0,9,1,440.0,0,0
9,158.0,1.0,7.3,0.0,0,7,1,267.0,0,0
10,522.0,6.0,4.0,1.3,1,0,4,19.0,1,0
14,273.0,0.0,0.0,0.0,0,0,1,401.0,0,0
19,1236.0,1.3,9.7,8.0,0,6,1,569.0,0,1
19,453.0,3.7,1.7,1.3,0,6,2,78.0,1,0
11,32.0,0.7,0.7,0.0,0,0,2,323.0,0,0
16,0.0,0.0,0.0,0.0,0,0,2,450.0,0,1
9,30.0,0.7,2.0,0.0,0,9,2,288.0,0,0
20,106.0,2.7,1.3,0.0,0,5,1,558.0,0,0
10,100.0,1.0,0.3,0.0,0,7,1,315.0,0,1
35,347.0,5.3,0.7,0.0,0,8,0,632.0,0,0
29,611.0,0.0,15.7,1.0,0,6,1,17.0,0,0
15,81.0,0.0,3.3,0.0,0,4,2,9.0,0,1
33,200.0,0.7,4.0,0.0,0,5,0,127.0,0,0
32,180.0,1.3,0.0,0.0,0,0,0,13.0,0,1
21,1123.0,1.7,19.3,0.3,0,4,1,635.0,0,0
10,496.0,8.0,7.3,0.7,0,7,2,277.0,0,0
20,922.0,7.3,5.7,0.0,0,9,0,298.0,0,1
8,1467.0,7.0,11.3,2.0,0,0,4,215.0,0,1
34,2289.0,3.3,20.7,6.7,0,4,3,132.0,0,0
12,562.0,5.7,6.3,0.7,0,6,1,196.0,1,1
25,1674.0,2.0,37.0,0.0,1,0,2,94.0,0,0
31,1101.0,1.0,18.0,1.7,0,0,6,33.0,1,0
8,932.0,1.3,12.3,18.7,0,9,3,239.0,0,0
12,98.0,0.0,2.0,0.0,0,9,1,358.0,0,0
18,11.0,1.3,0.3,0.0,1,0,2,531.0,1,0
14,398.0,0.0,0.0,0.0,0,0,1,403.0,0,0
13,1383.0,1.7,8.7,0.3,0,9,1,395.0,0,0
23,1790.0,10.3,8.7,0.7,0,4,1,214.0,0,0
11,306.0,1.7,4.3,0.0,0,6,2,311.0,0,0
25,264.0,3.0,7.0,0.0,0,6,1,486.0,1,1
25,1426.0,0.3,5.3,0.0,0,1,2,-2.0,0,0
8,64.0,0.0,0.3,0.0,0,4,1,230.0,0,0
19,224.0,4.7,3.0,0.0,0,7,1,437.0,1,0
33,250.0,3.7,2.0,0.0,0,0,0,980.0,0,0
39,1198.0,3.0,24.0,3.3,0,1,2,5.0,0,1
16,1048.0,0.3,12.7,0.3,0,6,1,484.0,0,1
17,817.0,1.3,21.3,0.3,0,6,3,418.0,0,0
23,776.0,4.7,14.0,2.0,0,3,3,681.0,0,0
35,31.0,0.0,0.0,0.0,0,6,0,1045.0,0,1
11,485.0,11.3,2.0,0.0,0,0,1,283.0,1,1
44,137.0,1.0,5.3,0.0,0,1,3,333.0,0,1
13,64.0,0.0,1.0,0.0,0,0,1,299.0,0,0
8,370.0,0.0,1.3,3.3,0,6,3,116.0,0,0
14,658.0,45.3,9.3,0.3,0,0,1,398.0,0,1
23,229.0,10.3,3.0,0.0,0,9,1,699.0,0,1
15,327.0,0.0,1.3,0.0,0,0,1,463.0,0,0
14,215.0,2.0,1.0,0.0,0,7,3,158.0,0,0
10,220.0,25.7,4.0,0.0,0,1,1,283.0,0,0
8,272.0,0.7,3.7,10.0,0,0,6,245.0,0,1
19,694.0,0.0,4.7,2.0,1,6,1,269.0,1,0
21,29.0,0.0,0.3,0.0,0,5,1,630.0,0,0
7,237.0,1.7,1.0,0.0,0,6,2,216.0,0,0
12,8.0,0.0,0.0,0.0,0,4,2,351.0,0,0
11,1332.0,0.0,7.7,0.0,0,0,1,331.0,0,1
36,157.0,2.3,6.0,0.0,0,7,0,1087.0,0,0
49,995.0,0.3,10.3,2.7,0,9,5,162.0,0,0
17,928.0,31.3,6.3,0.3,0,2,4,40.0,0,1
33,341.0,2.3,16.7,0.0,1,4,0,148.0,0,0
37,405.0,0.3,2.0,0.0,0,9,0,668.0,0,0
12,270.0,0.3,1.3,0.0,0,6,3,363.0,0,0
7,1364.0,12.7,14.0,13.3,0,1,4,2.0,1,0
19,244.0,0.7,2.3,0.0,0,6,1,560.0,0,0
7,502.0,0.0,3.3,0.3,0,0,6,198.0,0,0
12,309.0,1.0,6.0,0.7,0,1,3,160.0,1,0
11,78.0,0.0,0.0,0.0,0,5,2,331.0,0,1
6,899.0,0.0,15.3,17.3,0,7,4,184.0,0,0
26,315.0,1.7,1.7,2.3,0,5,1,778.0,0,0
17,124.0,0.0,7.7,4.7,1,0,5,10.0,0,1
11,758.0,0.7,6.3,0.3,0,6,1,330.0,0,1
29,0.0,0.0,0.0,0.0,0,9,0,890.0,0,1
21,213.0,0.0,6.0,0.3,0,9,2,546.0,0,0
9,788.0,0.0,0.0,0.0,0,7,1,262.0,0,0
14,442.0,0.0,0.0,0.0,0,6,2,375.0,0,0
24,354.0,42.0,2.3,0.0,0,5,0,725.0,0,1
18,60.0,0.0,0.7,0.0,0,5,1,539.0,1,1
13,207.0,4.7,0.3,0.0,0,0,0,389.0,0,0
23,93.0,2.3,0.0,0.0,0,9,1,679.0,0,0
9,1066.0,4.3,3.3,4.7,0,6,1,194.0,0,0
12,312.0,1.3,0.7,0.7,0,4,2,357.0,0,0
25,1172.0,20.0,10.3,0.0,0,4,2,764.0,0,0
14,308.0,0.3,4.7,0.0,0,6,2,422.0,0,0
20,2753.0,4.7,50.0,5.3,0,7,6,46.0,0,1
15,206.0,4.3,2.0,0.0,0,4,2,452.0,0,0
29,1701.0,0.0,10.3,0.3,0,2,6,513.0,0,0
14,143.0,2.3,5.3,0.0,0,0,1,428.0,1,1
13,685.0,0.3,14.7,16.7,0,1,4,86.0,0,0
9,242.0,4.7,2.0,4.3,0,6,0,262.0,0,0
13,230.0,0.7,1.3,0.0,0,3,2,393.0,0,1
18,1044.0,18.0,6.7,0.3,0,2,4,561.0,0,0
21,458.0,5.0,17.0,0.0,0,0,1,625.0,0,1
7,191.0,7.0,0.7,0.0,0,6,1,202.0,0,0
11,440.0,0.0,0.0,0.0,0,7,1,316.0,0,1
19,268.0,1.3,1.3,0.7,0,6,1,571.0,0,0
16,93.0,3.0,0.0,0.0,0,8,1,490.0,0,0
18,67.0,2.7,1.0,0.0,0,6,0,562.0,0,1
27,256.0,4.0,3.0,0.0,0,6,0,141.0,0,1
46,148.0,1.3,0.3,0.0,0,6,0,1408.0,0,0
22,772.0,2.7,5.7,1.7,0,6,1,109.0,1,0
31,8.0,0.3,0.7,0.0,0,4,0,933.0,0,0
12,157.0,0.0,1.0,0.0,0,0,1,360.0,0,0
6,1237.0,2.7,30.7,8.7,0,4,4,127.0,0,1
17,615.0,0.7,7.7,0.7,0,0,3,521.0,0,0
23,80.0,0.0,0.0,0.3,0,5,1,687.0,0,1
12,244.0,0.0,0.0,0.0,0,6,1,352.0,0,1
11,347.0,10.3,2.3,1.3,0,9,1,309.0,0,1
14,499.0,1.3,4.3,0.0,0,9,2,6.0,0,0
12,408.0,1.0,9.7,0.0,0,0,1,363.0,0,0
21,327.0,0.0,7.3,1.0,0,6,6,199.0,0,0
31,98.0,0.3,5.0,0.0,0,6,0,138.0,0,0
31,8.0,0.0,0.7,0.0,0,9,0,920.0,0,0
8,708.0,0.0,19.0,4.3,0,6,1,219.0,0,0
12,227.0,0.0,0.0,0.0,0,0,2,166.0,1,1
6,774.0,0.3,23.3,0.3,0,1,3,183.0,0,1
8,430.0,0.0,0.0,0.0,0,0,6,245.0,0,1
33,244.0,0.3,7.3,0.0,0,0,0,870.0,0,0
25,242.0,0.0,3.3,0.0,0,0,2,384.0,0,1
20,674.0,1.0,14.3,0.3,0,9,1,252.0,0,0
9,1231.0,0.0,0.0,0.0,0,7,1,258.0,0,0
15,516.0,12.7,3.0,0.0,0,5,3,250.0,0,0
30,1032.0,6.7,2.7,2.0,0,6,4,57.0,0,0
54,1020.0,4.3,1.0,0.0,0,6,0,163.0,0,1
8,562.0,0.7,11.7,0.0,0,0,6,231.0,0,0
13,178.0,0.0,0.3,0.0,0,0,1,389.0,0,1
34,811.0,0.0,8.7,0.3,0,9,0,114.0,0,0
25,282.0,0.0,1.7,0.0,0,5,2,730.0,0,0
8,247.0,0.0,1.3,0.3,0,3,1,240.0,0,0
17,933.0,10.0,9.3,0.0,0,8,1,289.0,1,0
7,2156.0,5.3,27.7,10.0,0,6,2,13.0,0,0
14,616.0,0.0,0.0,0.0,1,5,2,419.0,0,1
22,946.0,0.0,12.0,8.7,0,8,6,90.0,1,1
33,20.0,0.3,0.0,0.0,0,7,0,4.0,0,0
22,173.0,6.7,1.7,0.0,0,7,2,653.0,0,1
21,145.0,0.3,0.0,0.3,1,4,1,630.0,0,1
19,51.0,1.3,7.7,0.0,0,0,6,560.0,0,0
16,852.0,0.7,12.7,1.7,0,8,4,236.0,0,0
16,237.0,0.7,2.0,0.3,0,7,1,458.0,0,0
17,19.0,0.0,0.7,0.0,0,9,1,452.0,0,1
8,720.0,44.0,1.3,3.7,0,6,1,234.0,0,0
20,720.0,6.3,19.3,2.0,1,6,3,51.0,0,0
23,213.0,1.7,6.7,0.0,0,8,4,672.0,0,0
17,101.0,6.0,0.3,0.0,0,5,1,526.0,0,0
18,1090.0,2.0,30.7,6.0,0,0,4,542.0,0,0
31,161.0,12.3,1.3,0.0,0,9,0,915.0,0,0
20,192.0,0.0,2.0,0.0,0,0,1,578.0,0,1
6,779.0,0.7,17.0,1.3,0,7,1,186.0,0,0
11,196.0,1.7,0.3,0.0,0,8,1,347.0,1,0
24,49.0,0.0,0.3,0.0,0,4,0,715.0,0,0
13,470.0,0.3,3.7,2.0,0,9,1,370.0,0,0
8,96.0,1.7,2.7,1.7,0,0,4,216.0,0,0
13,1016.0,9.7,13.0,3.7,0,0,4,39.0,0,0
6,1268.0,0.0,8.3,0.0,0,3,4,188.0,0,0
26,606.0,1.3,1.0,5.0,0,3,2,144.0,0,0
9,334.0,0.0,0.0,0.0,0,4,1,271.0,0,0
23,0.0,0.0,0.0,0.0,0,7,1,216.0,0,1
9,59.0,0.0,0.7,0.0,0,7,0,259.0,0,0
25,10.0,0.0,0.7,0.0,0,9,1,735.0,0,0
21,655.0,2.3,14.3,0.3,0,6,6,612.0,0,0
18,39.0,0.0,0.7,0.0,0,4,4,264.0,1,1
24,752.0,10.3,4.0,0.0,0,9,0,726.0,0,1
9,540.0,0.0,4.7,1.3,0,9,2,34.0,0,0
12,206.0,1.3,10.0,0.0,0,7,1,358.0,0,0
13,314.0,1.7,1.0,1.7,0,3,1,38.0,0,0
6,1072.0,8.3,4.0,4.3,0,0,2,188.0,0,1
7,68.0,0.0,0.7,1.7,0,0,2,43.0,1,0
14,166.0,0.0,2.0,1.3,0,9,4,398.0,0,1
12,470.0,0.0,22.7,0.0,0,5,1,375.0,0,0
52,1114.0,13.0,3.3,0.3,0,1,2,803.0,0,1
23,502.0,1.7,10.0,8.7,0,8,1,482.0,1,0
25,208.0,1.0,0.0,0.0,0,4,2,66.0,1,0
18,309.0,17.7,8.3,2.3,0,7,5,532.0,0,0
7,1396.0,3.3,22.3,1.0,0,0,1,34.0,0,0
32,169.0,1.7,1.7,0.0,0,6,0,948.0,0,0
22,40.0,0.3,0.0,0.0,0,0,6,678.0,0,0
12,415.0,0.0,10.7,1.0,0,6,1,374.0,0,1
16,242.0,0.0,2.7,0.0,0,0,0,484.0,0,1
11,1279.0,3.3,17.7,0.7,0,0,6,53.0,1,0
11,443.0,5.0,4.7,4.3,0,0,4,9.0,0,1
12,361.0,9.3,5.0,0.7,0,0,3,368.0,0,0
9,548.0,0.3,3.0,3.3,0,0,1,33.0,0,0
24,77.0,0.0,0.7,0.7,0,6,0,718.0,0,1
14,99.0,0.7,0.0,0.0,0,6,1,424.0,0,1
26,0.0,0.0,0.0,0.7,0,5,1,79.0,1,0
19,816.0,1.7,3.7,7.3,1,0,4,244.0,0,0
14,466.0,0.7,8.0,3.0,0,0,2,431.0,0,1
26,82.0,0.7,0.3,0.0,0,5,1,782.0,0,1
12,103.0,0.7,5.0,0.7,0,9,1,369.0,0,0
11,144.0,1.3,1.0,0.0,0,0,1,304.0,0,0
7,603.0,0.3,7.7,0.3,0,9,2,123.0,1,0
18,637.0,4.0,6.7,6.0,0,9,4,536.0,0,1
25,189.0,0.3,2.7,0.0,0,7,1,59.0,0,0
53,21.0,0.0,0.0,0.0,0,4,0,1301.0,0,0
20,465.0,2.3,9.3,0.0,0,7,4,616.0,0,0
26,446.0,2.3,3.7,0.3,0,6,1,75.0,0,0
31,212.0,0.0,1.3,0.0,0,7,0,936.0,0,0
7,130.0,2.3,1.0,0.3,0,0,1,197.0,0,0
17,591.0,0.0,3.3,3.7,1,0,3,16.0,0,1
13,216.0,1.7,3.7,0.0,0,7,1,308.0,1,0
22,981.0,7.7,8.7,1.3,0,5,1,323.0,1,0
7,782.0,0.0,16.0,3.0,0,7,4,210.0,0,0
16,492.0,0.0,3.0,1.0,0,2,4,465.0,0,0
21,70.0,2.7,0.0,2.0,0,7,0,625.0,0,1
17,668.0,0.7,5.3,0.7,0,0,2,505.0,0,0
22,44.0,0.0,1.0,0.0,0,7,2,640.0,0,0
34,445.0,0.7,3.7,0.0,0,4,0,27.0,0,0
26,140.0,0.0,1.7,0.0,0,5,2,761.0,0,0
8,2030.0,12.0,21.3,6.7,0,4,4,62.0,1,0
50,1358.0,0.0,0.0,0.0,0,7,0,279.0,0,0
11,2297.0,168.3,10.3,1.0,0,4,3,322.0,0,0
35,202.0,0.3,1.0,0.0,0,9,0,592.0,0,0
22,80.0,0.0,1.0,0.0,0,5,2,676.0,0,0
6,511.0,0.3,4.0,1.7,0,9,3,186.0,0,1
13,329.0,2.7,2.7,0.0,0,4,1,387.0,0,0
9,6.0,2.0,0.0,0.0,0,2,1,256.0,0,0
11,484.0,9.0,2.7,26.3,0,4,2,162.0,0,0
7,1371.0,15.7,32.3,1.0,0,0,4,5.0,0,0
20,205.0,9.0,0.7,0.7,0,4,1,397.0,0,1
30,538.0,3.3,13.3,0.0,0,9,0,19.0,0,0
21,1061.0,0.0,5.7,2.3,0,0,1,347.0,0,1
9,1336.0,7.7,6.3,4.7,0,4,3,254.0,0,0
9,505.0,18.7,2.0,4.0,0,3,2,264.0,0,0
21,60.0,1.3,3.3,0.3,0,5,1,630.0,0,0
11,758.0,0.7,1.7,0.3,0,5,1,315.0,0,1
25,384.0,8.7,2.7,0.0,0,7,1,542.0,1,1
16,182.0,0.0,5.7,0.0,0,9,5,464.0,0,0
19,775.0,0.3,10.0,0.7,0,0,4,454.0,0,1
22,997.0,1.0,18.0,0.3,0,7,1,589.0,0,0
13,386.0,0.7,7.3,6.0,0,2,1,211.0,0,1
8,420.0,0.3,1.3,6.0,0,0,3,230.0,0,0
7,556.0,0.7,8.3,0.0,0,9,1,212.0,0,1
15,1148.0,7.7,17.0,2.3,0,7,1,446.0,0,0
10,251.0,1.0,0.0,0.0,0,7,3,308.0,0,1
14,254.0,1.3,3.0,0.0,0,2,3,288.0,1,0
10,60.0,0.3,1.0,0.0,0,0,4,214.0,0,0
20,325.0,6.0,2.7,2.0,0,6,1,599.0,0,1
7,222.0,1.3,0.0,0.0,0,0,1,202.0,0,0
29,298.0,0.7,6.3,2.3,0,0,3,799.0,0,1
16,125.0,0.0,0.0,2.0,0,6,2,323.0,0,0
23,211.0,6.0,4.3,0.0,0,0,0,704.0,0,1
25,11.0,0.0,0.0,1.0,2,4,1,395.0,0,0
8,312.0,4.3,2.7,0.0,0,6,4,240.0,0,0
14,768.0,0.0,4.7,0.0,0,5,2,354.0,0,0
7,1328.0,1.0,6.7,0.0,0,6,1,218.0,0,0
7,1449.0,87.3,20.0,6.0,0,8,1,199.0,0,0
26,56.0,1.3,0.0,0.0,0,5,4,787.0,0,0
13,20.0,0.0,0.0,0.0,0,5,1,377.0,0,0
18,232.0,1.0,3.3,0.0,0,0,1,118.0,0,1
8,28.0,0.0,0.0,0.0,0,7,1,245.0,0,0
20,58.0,0.0,0.0,0.0,0,9,1,602.0,0,1
12,366.0,0.7,12.3,4.7,0,0,1,360.0,0,1
7,1357.0,2.7,3.0,0.3,0,7,6,208.0,0,0
15,1076.0,1.0,5.3,2.7,0,4,1,77.0,0,0
28,1338.0,38.0,3.3,0.7,0,8,0,473.0,0,1
20,151.0,0.0,7.0,1.0,0,8,0,606.0,0,0
12,477.0,0.0,6.3,0.0,0,8,2,358.0,0,0
33,62.0,1.0,1.3,0.0,0,9,0,981.0,0,0
22,377.0,3.3,7.0,2.0,0,0,1,401.0,0,1
23,665.0,1.7,0.3,0.0,0,9,1,687.0,0,0
14,346.0,1.3,6.7,0.7,0,7,2,410.0,0,0
8,278.0,4.7,6.3,0.0,1,7,1,220.0,0,1
14,330.0,0.0,0.7,1.0,0,1,1,264.0,1,0
16,1182.0,11.3,1.7,0.3,0,6,4,205.0,1,0
50,1262.0,1.3,9.0,0.3,0,9,0,526.0,0,0
9,481.0,0.3,4.0,0.0,0,0,3,274.0,0,0
15,514.0,0.3,7.0,0.3,0,0,1,98.0,0,0
11,14.0,0.0,0.0,0.0,0,6,2,340.0,0,1
27,210.0,1.0,0.3,4.7,0,7,1,800.0,0,0
24,1509.0,0.0,2.0,2.7,0,5,1,139.0,1,1
19,153.0,0.0,0.0,0.0,0,6,1,575.0,0,1
8,545.0,0.0,2.3,1.3,0,9,1,246.0,0,0
9,56.0,1.3,0.7,0.0,0,6,1,247.0,0,0
27,257.0,1.7,2.7,0.7,0,8,3,828.0,0,0
15,266.0,0.7,1.0,0.0,0,8,1,464.0,0,1
19,572.0,0.3,8.7,5.7,0,0,1,133.0,0,1
7,0.0,0.0,0.0,0.0,0,0,2,130.0,0,1
31,434.0,2.7,5.0,1.0,0,5,0,917.0,0,0
12,377.0,5.0,3.3,0.3,0,0,2,367.0,0,0
15,193.0,6.0,1.0,0.0,0,4,1,427.0,1,1
11,244.0,2.3,1.3,0.0,0,8,1,325.0,0,1
34,10.0,0.0,0.7,0.0,0,7,2,1038.0,0,1
12,105.0,1.0,2.3,0.0,0,0,0,376.0,0,1
30,119.0,0.0,0.0,0.0,0,0,6,910.0,0,1
9,238.0,0.0,5.0,8.3,0,0,4,111.0,1,0
24,1038.0,0.7,7.7,0.0,0,4,2,720.0,0,0
33,0.0,0.0,0.3,0.0,0,8,0,979.0,0,0
7,805.0,0.7,13.0,12.3,0,3,4,201.0,0,0
11,869.0,22.3,2.7,6.3,0,0,3,330.0,0,1
20,524.0,3.0,7.3,0.0,0,3,1,611.0,0,0
17,9.0,0.0,0.0,0.7,0,5,0,42.0,0,1
7,657.0,62.7,6.7,2.7,0,1,4,203.0,0,0
34,379.0,0.7,0.7,0.7,0,8,2,371.0,0,0
12,228.0,3.7,3.0,0.0,0,7,3,361.0,0,0
11,1020.0,7.0,9.3,2.7,0,5,1,311.0,0,0
19,166.0,2.0,2.0,0.0,0,5,1,574.0,0,0
23,259.0,0.0,3.0,3.3,0,4,1,26.0,0,0
15,70.0,0.7,0.7,0.0,0,6,1,65.0,1,0
18,357.0,2.7,3.7,0.0,0,9,0,555.0,0,0
25,382.0,1.3,1.7,0.0,0,6,0,754.0,0,1
38,362.0,2.0,4.3,0.7,0,6,1,1149.0,0,1
25,204.0,0.3,5.7,2.0,0,7,0,134.0,0,1
22,454.0,0.3,18.3,0.0,0,6,1,65.0,0,0
17,256.0,1.3,1.7,0.0,0,4,4,499.0,0,0
14,282.0,0.0,2.3,1.3,0,0,1,439.0,0,0
18,39.0,0.0,1.3,0.0,0,0,1,122.0,1,0
12,298.0,0.7,12.7,2.0,0,3,4,355.0,0,0
45,6.0,0.0,0.0,0.0,0,4,2,1364.0,0,0
11,268.0,2.0,1.7,5.0,0,5,1,37.0,1,1
18,1144.0,0.3,22.7,5.0,0,9,4,239.0,1,0
23,556.0,0.0,5.0,0.0,0,0,1,385.0,1,0
20,2542.0,11.0,32.7,5.3,0,0,4,587.0,0,0
11,343.0,0.0,0.0,0.0,0,0,2,331.0,0,1
12,0.0,0.0,0.0,0.0,1,9,1,313.0,0,1
23,196.0,1.3,0.7,0.0,0,4,3,308.0,1,1
24,224.0,1.0,0.7,0.0,0,0,2,705.0,0,1
14,733.0,56.7,6.7,2.7,0,7,6,417.0,0,1
12,2037.0,1.0,23.3,8.7,0,0,4,351.0,0,0
20,1822.0,0.0,10.7,5.0,0,0,1,185.0,0,0
44,1086.0,2.7,14.7,0.0,0,0,2,309.0,0,0
11,215.0,1.0,1.3,2.3,0,7,1,321.0,0,0
9,702.0,2.7,7.7,0.3,0,0,1,279.0,0,0
11,394.0,0.3,4.3,0.0,0,8,1,306.0,0,0
15,1074.0,5.7,10.3,2.0,0,0,1,187.0,1,0
22,180.0,1.3,2.7,0.0,0,5,1,29.0,0,1
28,532.0,0.0,0.0,0.0,0,4,0,348.0,0,0
47,134.0,0.3,4.0,0.0,0,4,0,1408.0,0,0
7,676.0,7.3,2.3,0.3,0,0,2,224.0,0,0
7,741.0,1.0,6.7,2.3,0,0,4,192.0,0,1
36,166.0,0.0,7.7,0.0,0,0,0,413.0,0,1
11,613.0,0.0,0.0,0.0,0,6,3,345.0,0,1
9,83.0,0.0,2.3,1.7,0,0,4,250.0,0,0
23,64.0,0.7,0.3,0.0,0,9,1,616.0,0,0
17,500.0,0.7,14.0,0.0,0,5,1,286.0,1,1
7,1157.0,5.7,21.3,4.7,0,0,4,39.0,0,0
14,1838.0,0.0,0.0,0.0,0,1,1,413.0,0,1
34,183.0,0.3,2.0,0.0,0,8,0,1033.0,0,0
12,187.0,0.0,0.0,0.0,0,7,0,351.0,0,0
27,232.0,0.0,0.0,0.0,0,6,1,166.0,0,0
8,30.0,0.0,0.3,0.0,0,9,1,234.0,0,0
37,514.0,0.7,2.3,0.0,0,7,0,647.0,0,0
25,267.0,5.0,27.0,2.3,0,9,1,368.0,1,0
11,2853.0,4.3,30.3,2.7,0,0,1,309.0,0,1
15,1022.0,0.3,6.7,0.0,0,7,6,461.0,0,0
9,1328.0,2.7,30.0,22.0,0,0,4,115.0,0,0
18,539.0,0.3,14.7,0.0,0,7,1,148.0,1,0
37,15.0,0.3,0.3,0.7,0,3,4,1104.0,0,0
17,1638.0,1.3,8.3,4.7,0,4,2,504.0,0,0
17,506.0,0.0,3.7,1.7,0,7,1,499.0,0,0
19,244.0,0.3,3.7,0.0,0,6,1,569.0,0,0
11,29.0,0.3,0.7,0.0,0,1,3,319.0,0,1
11,1186.0,4.3,19.7,6.7,0,0,4,328.0,0,0
46,264.0,0.3,2.7,0.3,0,5,2,248.0,0,1
40,282.0,2.3,1.3,0.0,0,4,5,1226.0,0,0
36,1071.0,4.0,4.3,0.0,1,9,0,417.0,0,0
30,292.0,0.3,0.7,0.0,0,9,0,243.0,1,0
10,41.0,0.0,0.0,0.0,0,6,1,313.0,0,0
15,828.0,1.0,5.7,2.3,0,9,1,446.0,0,0
17,456.0,0.3,3.7,4.0,0,0,6,512.0,0,1
29,69.0,0.3,0.0,0.0,0,4,0,862.0,0,1
25,213.0,1.0,5.7,0.0,0,8,0,359.0,0,0
14,566.0,1.3,7.7,0.0,0,5,1,421.0,0,0
10,1766.0,44.3,24.0,3.3,0,0,4,298.0,0,1
14,1398.0,0.3,7.7,0.0,0,6,1,400.0,0,0
10,47.0,0.0,0.0,0.0,0,3,1,293.0,0,1
23,732.0,4.7,3.3,0.0,0,8,1,127.0,0,0
7,706.0,1.0,8.3,0.7,0,4,4,209.0,0,0
23,134.0,0.3,3.0,0.0,0,5,2,703.0,0,0
50,1245.0,0.0,0.0,0.0,0,6,2,285.0,0,0
34,1812.0,7.7,14.7,0.0,0,0,0,364.0,0,0
27,21.0,0.0,0.7,0.0,0,7,0,820.0,0,1
